S.NO.,Date,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,,,,,,,,,,,,,,,,,,,,
574,26-Sep-25,Night ,213247,AD,Medium,Alert,Harish,Uday ,9/26/2025 23:30,9/26/2025 23:32,2.00,9/26/2025 23:37,7.00,9/27/2025 3:30,Resolved,"Observed the events , user -
mkarunakar@arcutis.com was seen , where the role elevated was Contributor, ResultReason
testing embedded , ActivityDisplayName
Add member to role completed (PIM activation)checked the sigin logs and audit logs for the users , no malicious activity was seen",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#010-Sept-26-25 (213247),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
575,26-Sep-25,Night ,213248,Box,Medium,Alert,Harish,Uday ,9/26/2025 23:37,9/26/2025 23:37,0.00,9/26/2025 23:44,7.00,9/27/2025 3:37,Resolved,"Observed the events , user - pkessler-c@arcutis.com  was seen checked the BOX events, he has deleted 5 folders, all are related to business purpose like
608400 V02, HydroARQ, Foam, Can Label, 60g, Sample, US, ASM_Folder , HYDRO_ARQ_Tech_Lrg_Logo_Solid_TM_Spot_11FEB2025.ai, Barlow-Medium.ttf and  IP 76.87.96.138is clean ,no suspicious activity was seen, closing as FP",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295 26th sept'25 (213248),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
576,26-Sep-25,Night ,213249,Box,Medium,Alert,Harish,Uday ,9/26/2025 23:39,9/26/2025 23:40,1.00,9/26/2025 23:46,7.00,9/27/2025 3:39,Resolved,"Observed the events , user - pkessler-c@arcutis.com was seen checked the BOX events, he has deleted 4 folders, all are related to business purpose like 608400 V02, HydroARQ, Foam, Can Label, 60g, Sample, US, ASM_Folder , HYDRO_ARQ_Tech_Lrg_Logo_Solid_TM_Spot_11FEB2025.ai, Barlow-Medium.ttf and IP 76.87.96.138is clean ,no suspicious activity was seen, closing as FP",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295 26th sept'25 (213249),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
577,26-Sep-25,Night ,213250,AD,Medium,Alert,Harish,Uday ,9/27/2025 0:00,9/27/2025 0:01,1.00,9/27/2025 0:04,4.00,9/27/2025 4:00,Resolved,"Triaging steps: By checked the events there is one user (jsmither@arcutis.com) triggerd in this alert and by checking the audit logs of the users there were found user accounts was disabled and by checking the signin logs of the users, we could see no successful attempt found after disabling the account.and ip (2603:8001:b603:64c5:14a4:e29d:3300:8845) clean Escalating (Yes/No) No",No,Rule#283- Attempts to sign in to disabled accounts by IP address,Sentinel,Closed,Rule#283 - 26th Sept'2025 (213250),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
578,26-Sep-25,Night ,213251,Box,Medium,Alert,Harish,Uday ,9/27/2025 0:22,9/27/2025 0:23,1.00,9/27/2025 0:28,6.00,9/27/2025 4:22,Resolved,"Triaging steps: By observing the events arcutis user(ames@arcutis.com), file was ZORYVE Case-Based AD Core Speaker Deck_Final_US-COM-PTF-00557_LOCKED.pptx which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, AccessibleByLogin laurengalli@allergyandasthma.com and domain and IP is clean(2601:644:9101:91a0:bce2:dd8f:f78c:7983) nothing suspicious found, closing it as a false positive Escalating (Yes/ No) - No",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006- 26th Sept'25 (213251),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
579,26-Sep-25,Night ,213252,AD,Medium,Alert,Harish,Uday ,9/27/2025 0:22,9/27/2025 0:23,1.00,9/27/2025 0:31,9.00,9/27/2025 4:22,Resolved,"Observed the events , user - adminjseibert@arcutis.com have initiated and configured for the users - mpassalacqua@arcutis.com, ksutt@arcutis.com also checked the Ip - 40.67.163.77 is clean, operation name is add user, no malicious activity was seen, closing as FP",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule 003-Sept-26-25 ( 213252),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
580,26-Sep-25,Night ,213253,AD,Medium,Alert,Harish,Uday ,9/27/2025 0:30,9/27/2025 0:31,1.00,9/27/2025 0:39,9.00,9/27/2025 4:30,Resolved,"Observed the events , 8 users the IP's are clean were seen where all failed attempts were seen and the reason is - Authentication failed during strong authentication request and Access blocked and clean IPv4,IPv6 were detected and checked logs , no malicious activity was seen, closing as FP.",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-Sep-26-25 ( 213253 ),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
581,26-Sep-25,Night ,213254,AD,Medium,Alert,Harish,Uday ,9/27/2025 1:24,9/27/2025 1:29,5.00,9/27/2025 1:37,13.00,9/27/2025 5:24,Resolved,"User Name - tedwards@arcutis.com, Location: US. closure comments Observed the events, as checked sign in logs IP(
173.85.214.22)is clean both VT and abuseIPDB(IP Address was categorized as openresolvers)  and user is using known device and apps and MFA Also satisfied , No suspicious activity  was found so Closing as FP",yes ,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297-Sep-26-25 ( 213254),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
582,26-Sep-25,Night ,213255,AD,Medium,Alert,Harish,Uday ,9/27/2025 1:28,9/27/2025 1:29,1.00,9/27/2025 1:42,14.00,9/27/2025 5:28,Resolved,"Triaging steps : Checked the events, user jgreenwood@arcutis.com has elevated his role by activating PIM, and location is US, Checked audit logs and sign in logs No suspicious activty found, Escalating : No closing it as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 26th Sept'25 ( 213255),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
583,26-Sep-25,Night ,213256,AD,Medium,Alert,Harish,Uday ,9/27/2025 1:28,9/27/2025 1:30,2.00,9/27/2025 1:41,13.00,9/27/2025 5:28,Resolved,"By checking the audit logs of the user(jgreenwood), userUpdate application – Certificates and secrets management and the target application was zoryve-chatbot-test and this activity performed by admin and IP 165.225.38.200 is clean , checked logs , nothing suspicious, closing as FP",No,Rule#130- New access credential added to Application or Service Principal,Sentinel,Closed,Rule#130- 26th Sep - 213256,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
584,26-Sep-25,Night ,213257,AD,High,Alert,Harish,Uday ,9/27/2025 1:44,9/27/2025 1:49,5.00,9/27/2025 2:01,17.00,9/27/2025 2:44,Resolved,"Checked the sign in logs of the user csubgani@arcutis.com the ip is clean 185.76.228.3 Location is IE , User is using known apps and No successful login attempt found due to Access has been blocked due to conditional access policies, No suspicious activity was detected hence closed it as FP",No,Unfamiliar sign-in properties,Sentinel,Closed,Unfamiliar sign-in properties 26th Aug'25 (213257),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
585,26-Sep-25,Night ,213258,AD,High,Alert,Harish,Uday ,9/27/2025 1:44,9/27/2025 1:49,5.00,9/27/2025 1:59,15.00,9/27/2025 2:44,Resolved,"Checked the sign in logs of the user csubgani@arcutis.com the ip is clean 185.76.228.3  Location is IE , User is using known apps and No successful login attempt found due to Access has been blocked due to conditional access policies, No suspicious activity was detected  hence closed it as FP",No,Unfamiliar sign-in properties,Sentinel,Closed,Unfamiliar sign-in properties 26th Aug'25 (213258),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
586,26-Sep-25,Night ,213259,AD,Low,Alert,Harish,Uday ,9/27/2025 1:57,9/27/2025 1:57,0.00,9/27/2025 2:05,8.00,9/27/2025 9:57,Resolved,"Triaging Steps performed: Check Ip reputation are clean check history -- no suspicious activities, closure comments: Observed the events, 4 users detected,  location is US,IN  and all are Non-Interactive signin logs detected, reason being failed ""[ Due to a configuration change made by your administrator and Access as been block) and sign in logs and user is using known apps and clean ip nothing suspicious . closing as fp",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-Sep-25-25 ( 213259),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
587,26-Sep-25,Night ,213260,AD,Medium,Alert,Harish,Uday ,9/27/2025 2:27,9/27/2025 2:28,1.00,9/27/2025 2:35,8.00,9/27/2025 6:27,Resolved,"Triaging steps : Checked the events, user eddie  has elevated his role by activating PIM, and location is US, Checked audit logs and sign in logs No suspicious activty found, Escalating : No closing it as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 26th Sept'25 ( 213260),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
588,26-Sep-25,Night ,213261,AD,High,Alert,venkat,Uday ,9/27/2025 2:39,9/27/2025 2:41,2.00,9/27/2025 3:01,22.00,9/27/2025 3:39,Resolved,"Checke dthe sign in logs of the user tedwards@arcutis.com the ip is clean 2a09:bac2:cacd:27e1::3f9:2f , Location is US , User is using mobile device and known apps and also MFA Satisfied , No suspicious activity was found hence closed it as FP",No,Unfamiliar sign-in properties,Sentinel,Closed,,FalsePositive,IP Clean,,Fail,Missing Rule ID Template & missing justification,,,,,,,,,,,,,,,,,,,,
589,26-Sep-25,Night ,213262,AD,High,Alert,venkat,Uday ,9/27/2025 2:39,9/27/2025 2:41,2.00,9/27/2025 2:52,13.00,9/27/2025 3:39,Resolved,Resolved at source,No,Unfamiliar sign-in properties,Sentinel,Closed,,FalsePositive,IP Clean,,Fail,Missing Rule ID Template ,,,,,,,,,,,,,,,,,,,,
590,26-Sep-25,Night ,213263,AD,High,Alert,venkat,Uday ,9/27/2025 2:42,9/27/2025 2:45,3.00,9/27/2025 2:52,10.00,9/27/2025 3:42,Resolved,Resolved at source,No,Unfamiliar sign-in properties,Sentinel,Closed,,FalsePositive,IP Clean,,Fail,Missing Rule ID Template ,,,,,,,,,,,,,,,,,,,,
591,26-Sep-25,Night ,213264,AD,High,Alert,venkat,Uday ,9/27/2025 2:42,9/27/2025 2:45,3.00,9/27/2025 2:52,10.00,9/27/2025 3:42,Resolved,Resolved at source,No,Unfamiliar sign-in properties,Sentinel,Closed,,FalsePositive,IP Clean,,Fail,Missing Rule ID Template ,,,,,,,,,,,,,,,,,,,,
592,27-Sep-25,Morning,213265,AD,High,Alert,Uday ,Sarvesh,9/27/2025 11:37,9/27/2025 11:39,2.00,9/27/2025 11:52,15.00,9/27/2025 12:37,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected IPs(2a09:bac3:6293:27e1::3f9:18, 2a09:bac2:cacd:27e1:0:0:3f9:2f)are clean, change the location with in US, when checked the sign in logs we could see user was using Windows Azure Active Directory, MFA not satisfied and attemps are failure, closing as BP",No,Rule#286- Atypical travel,Sentinel,Closed,Rule #286 - 27th Sept'25 (213265).xlsx,BenignPositive,,,Pass,,,,,,,,,,,,,,,,,,,,,
593,27-Sep-25,Morning,213266,AD,High,Alert,Uday ,Sarvesh,9/27/2025 11:49,9/27/2025 11:53,4.00,9/27/2025 12:03,14.00,9/27/2025 12:49,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected IPs(2a09:bac2:cacd:27e1::3f9:2f, 173.85.214.22)are clean change the location with in US from Uthah to washington and user-tedwards@arcutis.com when checked the sign in logs we could see user was using Windows Azure Active Directory an dknown apps, MFA is satisfied closing as FP",No,Rule#286- Atypical travel,Sentinel,Closed,Rule #286 - 27th Sept'25 (213266).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
594,27-Sep-25,Morning,213267,AD,Medium,Alert,Uday ,Sarvesh,9/27/2025 12:30,9/27/2025 12:37,7.00,9/27/2025 12:42,12.00,9/27/2025 16:30,Resolved,"Observed the events , 3 users (pngo@arcutis.com,tmeriage@arcutis.com, tedwards@arcutis.com) identified and the IP's are clean(2600:387:15:1111::4,2600:387:15:3b13::8,2a09:bac2:cacd:27e1::3f9:2f) were seen, where all failed attempts were seen and the reason is - Authentication failed during strong authentication request and Access blocked and checked sign in logs , no malicious activity was seen, closing as FP.",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019- 27th Sept'25 ( 213267).xlsx,FalsePositive,Legitimate user,conflict error,Pass,,,,,,,,,,,,,,,,,,,,,
595,27-Sep-25,Morning,213268,AD,Low,Alert,Uday ,Sarvesh,9/27/2025 13:56,9/27/2025 14:00,4.00,9/27/2025 14:06,10.00,9/27/2025 21:56,Resolved,"Triaging Steps performed: Check Ip reputation(170.85.6.202, 170.85.6.175) are clean check history -- no suspicious activities, closure comments: Observed the events, 1 user detected (rmikkili@arcutis.com) location is US and Non-Interactive signin logs detected, reason being failed ""[ Due to a configuration change made by your administrator and Access as been block) and sign in logs and user is using known apps and clean ip nothing suspicious . closing as fp",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 27th Sept'25 (213268).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
596,27-Sep-25,Afternoon,213269,AD,High,Alert,Sarvesh,Harish & Aman,9/27/2025 15:13,9/27/2025 15:15,2.00,9/27/2025 15:20,7.00,9/27/2025 16:13,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected IPs2601:681:4003:93e0:d4f6:32d3:f3a4:9f0a, 63.148.180.197) are clean change the location with in US and user(tfw@arcutis.com) using known apps and MFA satisfied No suspicious activities found closing as FP.",Yes,Rule#286- Atypical travel,Sentinel,Closed,Rule #286 - 27th Sept'25 (213269).xlsx,FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
597,27-Sep-25,Afternoon,213270,AD,High,Alert,Sarvesh,Harish & Aman,9/27/2025 17:25,9/27/2025 17:28,3.00,9/27/2025 17:41,16.00,9/27/2025 18:25,Resolved,"New alert in preview state(testing phase), 4 different alerts clubbed into a fusion, 3 alerts are related to admin jgreewood, checked sign in logs for the admin, no suspicious activity found, for alert 002, no suspicious activity was seen and it was closed as FP, Closing the alert as FP",No,Preview:  Possible multistage attack activities detected by Fusion,Sentinel,Closed,No template(Test alert from Microsoft),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
598,27-Sep-25,Afternoon,213271,AD,Medium,Alert,Sarvesh,Harish & Aman,9/27/2025 18:14,9/27/2025 18:15,1.00,9/27/2025 18:15,1.00,9/27/2025 22:14,Resolved,"Triaging Steps performed : Check ip reputation - (165.225.38.200) clean. Check history -- no suspicious activities closure comments :checked the logs , jgreenwood@arcutis.com updated the application Legitimate activity , No suspicious activities found closing as False positive. Escalating (yes/ No) No",No,Application ID URI Changed,Sentinel,Closed,Application ID URI Changed 27th - Sept '2025 (213271).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
599,27-Sep-25,Afternoon,213272,AD,Medium,Alert,Sarvesh,Harish & Aman,9/27/2025 20:00,9/27/2025 20:11,11.00,9/27/2025 20:20,20.00,9/28/2025 0:00,Resolved,"Observed the evets , 4 users were seen pburnett@arcutis.com,ggalian@arcutis.com,mford@arcutis.com,npatel@arcutis.com , checked the sigin logs for the users users are using IPs regularly no suspicious actvities identified, and also the IPs all clean, IPs are known to user, No malicious activity was detected.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule #008 - 27th Sept'25 (213272).xlsx,FalsePositive,Legitimate user,Working on alerts in other client,Pass,,,,,,,,,,,,,,,,,,,,,
600,27-Sep-25,Afternoon,213273,Sophos,High,Incident,Sarvesh,Harish & Aman,9/27/2025 20:39,9/27/2025 20:43,4.00,9/27/2025 21:45,66.00,9/27/2025 21:39,Resolved,"observed the events sophos services are not running successfully Device-ARQ-00363, raised the tickect-INC0096389",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sentinel,Closed,Rule #280 - 27th Sept'25 (213273).xlsx,True Positive,,"Had to wait for status to turn green on its own, raised SNOW ticket",Pass,,,,,,,,,,,,,,,,,,,,,
601,27-Sep-25,Afternoon,213274,AD,Medium,Alert,Sarvesh,Harish & Aman,9/27/2025 20:57,9/27/2025 21:00,3.00,9/27/2025 21:05,8.00,9/28/2025 0:57,Resolved,"Observed the events , checked the sigin logs for the users - kiersten.merida@precisionvh.com, csubgani@arcutis.com  was seen where the location was IS, IE and the IPs were (185.76.228.3, 153.92.145.128) clean , and failed logins were seen, nothing suspicious found.",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule #021 - 27th Sept'25 (213274).xlsx,FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
602,27-Sep-25,Night ,213275,Avanan,Medium,Alert,Aman,Uday,9/27/2025 22:30,9/27/2025 22:34,4.00,9/27/2025 22:39,9.00,9/28/2025 2:30,Resolved,"Observed the events, checked the user - obarkhordarian@arcutis.com send an email to the Users - ( ""felicia.williams01@cordlogistics.com"",""bestorganicpharmacy@gmail.com"",""brandee.durham@cardinalhealth.com"" ) checked the domains legitimate domains were seen also no malicious activity was seen",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule 267-Sept-27-25 (213275),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
603,27-Sep-25,Night ,213276,AD,Medium,Alert,Aman,Uday,9/27/2025 22:35,9/27/2025 22:36,1.00,9/27/2025 22:42,7.00,9/28/2025 2:35,Resolved,"Observed the events , checked the users 9 users were seen 1 and 2 action count was seen checked the sigin and audit logs for the users - jpappalardo@arcutis.com, dmunoz@arcutis.com , tmoran@arcutis.com, lszymanski@arcutis.com, no malicous activity was seen also the location is US and the Ips are clean",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017-Sept-27-25 ( 213276),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
